-20.236,4.5896,23.305,-12.666,-2.3246,-4.2915,-14.095999999999998,-12.815,5.7518,-12.279000000000002,6.2585,5.0366,11.146,5.424,-11.027,-3.3379,-1.5795,-15.318,-19.55,-2.265,-9.3281,6.8843,18.239,7.8976,0.11921,-14.484000000000002,-0.95367,-1.967,-16.958,1.1921,12.338,35.077,26.077,18.15,-1.2219,1.4007,9.1791,12.428,16.928,19.908,43.958,27.031,21.994,14.037,-958.29,29.087,12.04,22.352,38.147,35.793,28.759,28.968000000000004,19.401,27.329,50.515,42.468,37.7,35.942,39.786,40.054,47.743,54.985
-19.729,4.4107,27.269,-9.5963,0.44703,-3.2485,-9.5367,-12.785,7.8082,-11.146,7.8976,6.6757,15.169,11.921,-9.3579,-0.7450600000000001,-1.7285,-14.871,-17.434,-1.6391,-6.1393,10.759,32.783,-6.3777,2.9802,-13.679,-0.5364399999999999,-1.0431,-15.974,4.977,13.858,23.544,17.285,16.809,-1.9073,1.9372,13.411,12.249,19.848,21.428,43.362,22.978,17.256,12.159,-821.11,31.203000000000003,13.053,22.858,40.084,36.895,24.229,23.812,14.961,25.213,48.935,42.349,37.64,30.547,36.359,34.183,43.988,50.485
-16.242,6.5565,35.077,-8.9407,1.6689,1.0729,-4.828,-11.593,9.8944,-9.1791,7.391,5.2452,13.024,12.517,-9.5963,3.2485,-2.6226,-15.14,-16.809,-2.3246,-9.0301,9.0599,29.624,2.6524,4.1127,-12.279000000000002,0.089407,-1.0431,-14.544,3.0696,8.1658,20.176,16.749000000000002,18.716,0.089407,3.0398,14.544,10.043,17.822,12.487,38.117,24.11,19.759,13.351,-1333.4,30.875,9.7156,20.653,35.435,34.481,25.809,27.537,18.656,27.835,50.63399999999999,45.21,36.657,37.462,42.051,38.981,45.627,49.591
-16.302,11.981,34.899,-10.58,4.0233,-4.6492,-12.398,-16.689,9.2387,-10.908,8.1956,8.3148,19.163,18.775,-13.918,0.059605,-2.5332,-14.752,-17.673,-1.8775,-6.8545,13.380999999999998,22.68,-7.3314,0.5364399999999999,-15.08,-0.80466,-2.6822,-16.63,1.4007,10.371,14.186,19.699,15.944,-0.059605,2.0564,14.931,8.8513,16.57,14.871,36.657,20.117,17.673,11.444,-1441.0,27.359,9.2387,19.58,33.498000000000005,31.71,18.299,21.905,14.842,23.127,45.031000000000006,44.793,35.167,23.872,28.729,30.965,39.577,43.124
-23.991,4.977,21.487,-15.229,4.0233,-10.014,-13.470999999999998,-16.183,4.6194,-11.683,8.9109,11.027,27.12,27.478,-14.871,-3.9935,-3.6955,-13.441,-19.401,-0.68545,-3.2783,21.13,48.369,-0.59605,-4.4703,-16.659000000000002,-1.8775,-2.8014,-15.855,3.4571,11.742,12.755,16.987000000000002,15.557,-0.77486,0.32783,12.815,8.3447,17.226,11.832,35.256,20.891,18.626,13.441,-1992.7,25.868,7.7188,18.179,33.438,31.233,21.756,24.438,18.716,24.438,45.627,42.677,35.375,23.007,34.124,34.839,43.988,47.445
-15.914,4.8578,41.127,-9.805,12.904000000000002,-11.206,-7.9572,-14.514,5.8711,-10.848,8.9109,8.9407,12.755,7.0035,-14.126,-2.2054,-3.3081,-15.885,-19.312,-2.9802,-8.6725,5.1558,8.3447,0.47684,-2.7418,-15.825,-0.50664,-3.8147,-19.372,-0.95367,11.772,37.879,12.964,15.318,-0.71526,0.41723,9.9242,6.1393,14.424,11.981,42.468,21.964,18.746,13.173,-1783.1,22.918000000000003,4.678999999999999,14.067,31.352,32.365,21.845,24.17,18.299,20.057,40.412,39.041,27.627,25.243,34.213,27.895,35.346,39.101
-25.332,8.5831,19.163,-11.533,2.6226,-10.133,-7.1526,-15.616,3.1292,-10.431,7.1824,6.9141,15.438,9.0599,-13.947,0.38743,1.6987,-15.05,-18.388,-1.7583,-7.8082,9.805,32.455,13.62,1.7285,-13.888,3.9339,-2.2054,-18.775,1.4305,9.4473,20.891,13.5,16.212,-0.029802,0.89407,11.533,5.1856,13.411,11.623,36.418,23.961,18.775,12.01,-1814.3,22.948,2.0266,13.024,28.223000000000003,25.153,22.56,24.378,15.855,17.910999999999998,37.611,38.475,16.54,21.517,31.71,26.286,31.352,36.091
-17.583,11.890999999999998,45.627,-10.699000000000002,3.6657,-4.7982,-9.8646,-12.726,7.0333,-9.8944,7.0035,7.0333,16.183,20.623,-13.709,1.1921,1.0133,-14.603,-17.554000000000002,-2.1458,-7.6294,13.470999999999998,24.14,-10.043,1.1325,-13.858,1.1325,-1.7881,-19.044,1.5199,10.878,23.007,-2.8312,10.699000000000002,-0.92387,1.0431,10.49,5.0068,15.199000000000002,11.890999999999998,36.418,16.719,14.067,11.861,-1627.7,25.541,6.0499,16.51,31.948,28.819000000000003,17.583,22.769,16.51,22.173,43.929,35.703,33.021,22.203000000000003,33.289,34.153,41.306,39.995
-16.51,8.2552,20.921,-10.669,-3.4273,-2.4736,-5.126,-11.593,8.3148,-11.563,5.3644,3.3081,9.3579,7.242000000000001,-9.8646,3.3081,7.2718,-13.947,-17.375,-3.7849,-11.325,8.3148,29.981,-1.8775,2.0266,-12.845,1.9968,-1.5795,-19.521,1.3411,9.6262,23.663,20.593000000000004,15.675999999999998,0.8642700000000001,2.3544,13.143,4.5002,15.408,11.951,36.865,23.216,19.729,13.798,-1660.8,25.332,7.0333,16.928,30.577,28.431,24.468000000000004,24.348000000000003,16.838,21.1,39.726,37.014,22.501,24.766,33.379,25.094,29.385,32.067
-21.487,4.4107,31.799,-11.683,1.7285,-6.6161,-4.5598,-12.666,6.8247,-9.9242,8.1062,8.3447,17.136,16.332,-16.54,2.0266,6.9141,-12.994000000000002,-16.779,-0.80466,-6.9439,15.318,31.739,-11.057,2.8312,-11.593,-1.5497,-0.41723,-17.375,2.6524,10.937,14.067,9.8944,18.388,2.4736,3.6657,14.901,7.987,16.54,10.043,32.604,25.69,20.117,13.024,-1897.2,28.133000000000003,6.7651,16.421,27.835,20.742,23.991,22.352,16.034000000000002,20.802,39.279,36.478,11.832,18.865,29.206,25.928,31.143,38.058
-20.623,6.2585,24.438,-12.159,-0.17881,-4.7088,-10.997,-15.795,4.8876,-12.338,7.4506,7.093,14.782,10.133,-15.736,-1.3411,1.4007,-13.380999999999998,-18.299,-1.9372,-6.4671,16.987000000000002,21.13,8.8811,-0.11921,-14.395,1.3709,-1.1623,-18.09,3.4273,13.143,12.666,15.05,14.454,0.47684,4.1723,14.901,8.1062,17.971,11.921,34.034,24.229,18.179,14.454,-1634.8,28.67,8.2552,16.480999999999998,30.011,22.054,22.292,22.948,15.438,22.531,38.594,36.12,15.289,27.239,34.571,27.388,29.236,34.153
-22.501,6.6757,21.875,-14.275,-4.7088,-5.5134,-13.739,-19.699,1.6093,-15.914,3.5465,2.9206,11.951,8.3745,-13.024,-2.0564,0.8642700000000001,-15.646,-20.713,-4.1723,-9.5069,11.533,38.028,-2.6226,1.3709,-15.348,-0.65565,-1.9968,-19.55,-0.17881,9.8944,17.881,16.421,16.361,0.95367,2.6226,13.322,7.4506,17.315,15.587,35.822,26.017,22.113000000000003,14.871,-1936.9,25.898000000000003,8.4043,18.209,31.739,25.779,28.849,23.961,17.195999999999998,24.289,42.468,36.985,22.233,34.6,40.203,33.349000000000004,35.703,39.935
-26.613000000000003,2.4736,16.421,-18.954,0.32783,-13.53,-18.477,-19.252,3.159,-15.02,5.8711,7.9572,17.792,15.587,-17.554000000000002,-4.4703,-2.5034,-18.209,-19.372,-2.2352,-6.6757,15.229,34.213,-6.4671,-2.1458,-16.779,-1.1921,-2.7418,-18.686,1.9968,12.13,23.991,12.755,14.871,-0.7450600000000001,1.3411,13.888,6.7949,18.895,14.603,37.342,24.736,18.656,11.712,-1812.2,26.077,9.2387,18.865,31.173,28.938,26.256,24.736,15.259,24.468000000000004,43.929,40.323,26.017,28.729,34.839,34.243,38.326,43.124
-23.007,6.8247,26.762,-16.183,7.093,-14.037,-13.888,-18.597,3.3975,-13.262,8.136000000000001,9.2983,17.941,12.07,-20.534,-2.3544,1.5795,-14.365,-18.15,-3.3677,-7.2122,9.7752,14.752,3.159,-3.4869,-17.524,-1.7285,-5.2154,-20.236,-2.3246,7.1228,17.822,8.6129,13.083,-3.01,-0.62585,11.175999999999998,1.5497,14.931,8.5533,30.905,19.103,14.544,9.3281,-1761.5,18.775,3.6061,13.351,27.15,22.709,16.57,16.332,8.4937,17.673,38.564,38.862,22.709,14.901,24.319000000000003,25.898000000000003,30.845,36.21
-18.924,10.699000000000002,25.392,-8.6427,-2.8014,-6.2287,-14.007,-15.646,7.4208,-12.219,4.4107,3.1888,9.8646,5.275,-17.792,-2.414,3.7551,-12.845,-17.047,-4.2915,-10.55,8.9407,9.8348,-6.0797,0.98348,-14.126,-0.23842,-1.2219,-18.06,-1.6987,5.3048,8.9407,13.918,15.259,0.2682199999999999,3.0994,13.828,5.4538,15.199000000000002,6.3777,28.163,23.067,17.077,12.547,-2427.5,23.156,7.8082,16.212,26.971,22.531,22.918000000000003,22.68,12.279000000000002,21.249,41.246,41.902,23.752,25.302,32.216,32.395,35.584,40.174
-23.633000000000003,6.2287,23.931,-14.126,-6.8545,-10.908,-15.02,-19.699,2.9206,-17.047,0.71526,-0.23842,5.8413,4.0233,-17.077,-2.6524,2.4736,-16.987000000000002,-18.954,-5.9605,-12.01,5.275,8.5533,8.9109,-0.17881,-15.05,-1.7285,-3.0696,-19.55,0.0,7.4804,23.097,8.4341,15.05,-0.23842,1.9073,13.441,5.0068,16.093,9.9242,32.097,20.653,14.782,10.163,-2352.3,23.454,10.222,18.12,30.726,24.17,21.189,19.103,9.3579,17.583,39.607,40.74,29.504,21.249,29.117,26.196,35.375,39.995
-13.947,13.709,26.345,-8.1658,1.6987,-5.3942,-5.126,-12.934,5.4836,-13.262,6.0499,6.1095,12.994000000000002,10.371,-11.951,3.6657,5.3644,-15.08,-18.358,-1.1027,-9.7156,10.848,24.676,7.4506,5.3048,-13.56,0.14901,-1.6689,-18.03,2.5034,7.837999999999999,19.342,0.14901,15.229,1.5795,2.414,13.053,7.5698,17.910999999999998,10.639,33.796,21.964,14.931,12.159,-1546.3,22.233,11.355,17.910999999999998,30.637,23.365,20.921,18.328,10.431,18.418,38.862,41.664,20.087,20.921,30.667,29.594,32.663000000000004,36.061
-19.044,6.5565,23.574,-9.6262,-1.1325,-12.606,-13.262,-17.136,5.722,-14.424,5.3346,4.7386,15.675999999999998,15.765,-16.093,1.4901,-0.7450600000000001,-16.242,-20.295,-2.6226,-7.4506,14.842,51.588,-22.024,7.7486,-12.279000000000002,5.5134,-1.0431,-17.464000000000002,1.5795,7.1526,3.1292,9.6262,18.865,3.2187,3.8743,15.467,8.5831,15.408,4.678999999999999,28.819000000000003,28.074,20.355,16.451,-1526.9,24.587,13.113,15.616,27.865,22.68,27.806,25.094,17.256,23.961,39.488,42.111,23.395,28.968000000000004,37.67,34.034,35.346,39.428
-23.484,5.1558,31.978,-14.067,1.6093,-15.795,-19.222,-15.825,3.01,-15.378,5.7817,6.8545,16.63,12.517,-25.809,-4.4107,-3.3975,-15.706,-19.878,-1.4603,-6.8247,12.577,-9.1493,-2.5034,0.50664,-16.421,1.2815,-0.95367,-18.954,1.6689,9.2685,18.716,2.5928,15.675999999999998,2.3246,0.92387,15.974,8.7023,16.6,8.7321,31.501,26.584,17.195999999999998,14.275,-1135.6,25.809,11.504,17.077,26.762,20.593000000000004,25.898000000000003,21.785,15.944,23.037,39.101,40.889,19.431,24.05,33.081,28.819000000000003,32.544000000000004,34.302
-25.809,5.573,24.378,-15.229,-0.77486,-9.805,-15.557,-18.865,4.4703,-16.51,2.9802,3.5167,11.533,7.3612,-20.087,-1.967,-2.3246,-13.173,-20.474,-2.0266,-8.9109,8.8215,23.305,-1.6391,1.8179,-14.156,-5.8413,-0.80466,-19.58,-0.98348,7.9572,17.583,13.292,16.034000000000002,0.50664,2.116,16.451,5.9009,15.944,6.9737,31.173,25.153,17.494,14.693,-1741.2,25.272,10.55,14.484000000000002,24.498,21.04,25.302,24.438,17.881,24.557,41.217,42.79600000000001,26.584,24.587,35.644,33.2,36.627,37.789
-21.338,7.6294,19.103,-15.497,-5.8413,-19.193,-16.242,-16.749000000000002,3.0696,-17.881,1.3709,0.62585,8.7619,2.0266,-29.087,-4.3511,-2.2352,-15.765,-20.504,-3.159,-10.908,9.4771,18.328,-1.4305,-0.83447,-14.246,-4.53,-1.5795,-20.623,-1.0729,6.6757,13.380999999999998,14.424,18.448,3.5465,3.5465,17.464000000000002,6.2883,13.441,2.712,26.464,28.58,20.951,19.193,-1933.1,28.014,12.368,13.411,23.484,18.000999999999998,25.541,27.537,21.875,27.746,39.726,45.18,17.047,29.027,37.849,36.001,36.061,38.445
-32.425,-1.1325,10.788,-20.474,-9.6858,-25.153,-23.425,-20.325,1.2219,-19.312,-0.83447,-1.3709,6.0201,0.62585,-29.564,-9.656,-2.8312,-18.000999999999998,-22.173,-4.4405,-11.325,7.6294,10.937,-3.0696,-4.828,-17.643,-7.8976,-2.116,-22.322,-1.8179,7.0333,17.673,1.5199,13.739,0.47684,3.2783,15.14,5.3346,13.56,5.8115,27.269,20.862,15.736,15.169,-1463.8,27.716,10.997,13.947,23.752,18.000999999999998,23.752,22.352,17.077,25.898000000000003,39.19,42.528,18.865,26.435,35.286,34.988,34.72,35.852
-32.216,-1.7583,13.59,-18.179,-5.8115,-24.14,-21.785,-18.15,2.9504,-16.838,4.0233,3.8743,10.699000000000002,7.3314,-30.696,-9.7454,0.0,-16.779,-19.64,-1.6987,-9.5665,8.285,20.564,-12.159,-6.4373,-18.805,-11.861,-2.0564,-22.292,-2.5332,6.9141,14.126,4.3809,8.8811,-4.8876,-1.6093,12.338,3.9041,13.292,4.1723,25.6,16.480999999999998,10.014,6.2883,-1898.0,22.769,9.805,12.755,23.603,18.209,21.368,16.749000000000002,9.7156,20.385,37.551,44.167,19.193,27.478,33.319,30.369,33.647,35.286
-19.55,9.2685,24.945,-9.4473,2.1458,-6.3181,-10.073,-13.769,8.5533,-13.113,6.2287,6.1095,15.944,10.967,-10.997,0.95367,4.0829,-10.967,-17.226,-0.56624,-8.4937,14.871,12.726,6.9439,2.9504,-14.633,-11.325,-2.0862,-21.368,-2.6822,6.3777,4.0829,4.9174,12.815,-2.4438,-1.7285,11.772,0.2086199999999999,12.338,0.17881,24.885,20.981,11.653,6.0201,-2248.8,20.891,6.9737,11.206,21.428,17.792,20.564,15.646,7.7188,16.809,35.882,43.184,20.176,26.673,29.862,29.147,31.859,36.24
-24.825,5.3048,13.888,-13.59,-1.3709,-8.5533,-12.875,-14.335,5.0068,-14.812,4.1127,2.8908,9.5665,-2.8312,-9.5665,1.7881,2.0266,-11.175999999999998,-16.57,-1.4007,-10.192,6.6161,10.222,0.2086199999999999,8.285,-12.159,-7.8678,-2.5928,-22.471,-3.3975,6.7055,18.239,0.089407,13.53,-0.14901,-1.6987,11.355,2.2054,11.921,2.0266,27.09,19.312,11.772,6.7055,-1352.4,19.461,6.0499,10.818,21.875,18.000999999999998,22.084,16.421,8.7917,16.63,34.422,42.856,18.179,28.223000000000003,30.756,28.104,31.948,34.571
-27.776,0.2086199999999999,7.5996,-17.822,-7.4804,-11.235,-19.908,-22.084,1.3411,-18.895,1.0431,1.0133,11.742,8.4937,-17.434,-4.3809,-2.6226,-16.004,-19.401,-3.0696,-9.5665,10.58,24.17,4.53,0.83447,-15.587,-10.49,-2.5034,-22.769,-2.0564,8.7023,16.987000000000002,3.9339,14.424,-0.38743,-0.7450600000000001,11.802,2.712,13.143,6.8843,30.1,25.302,16.868,9.7156,-1819.1,22.143,9.805,13.322,26.345,24.974,29.802,22.441,15.825,20.862,40.71,42.826,29.743,39.458,40.859,36.746,37.909,38.773
-35.346,-5.6624,8.4043,-19.58,-10.282,-14.901,-17.673,-20.385,-0.59605,-19.252,0.50664,2.2352,12.666,10.043,-20.564,-4.4703,-0.11921,-16.689,-19.103,-2.116,-8.4043,15.11,22.352,-2.861,1.0133,-17.494,-8.1658,-2.7716,-21.666,-1.4305,10.58,8.136000000000001,-1.1623,11.683,-3.6359,-3.4869,11.116,1.8477,12.457,4.5896,28.014,20.981,11.683,4.977,-2187.9,19.252,8.285,11.175999999999998,24.05,22.62,21.905,16.659000000000002,8.3745,16.838,37.342,43.362,30.13,19.193,26.494,27.061,33.677,36.597
-32.246,-4.2021,9.1195,-20.176,-6.5565,-17.315,-21.607,-23.216,-0.89407,-18.865,0.23842,0.5364399999999999,8.5831,1.3411,-21.04,-2.563,-2.4736,-17.852,-20.325,-3.01,-10.878,9.1791,22.084,-12.934,2.2352,-16.480999999999998,-7.093,-3.4273,-22.441,-5.8413,5.0664,10.669,2.9802,14.037,-2.3842,-4.1127,10.818,2.1756,9.2387,0.68545,24.498,24.05,13.292,5.9307,-2401.8,17.852,5.3346,8.3148,20.713,15.557,26.196,19.133,9.3579,15.378,32.604,40.77,12.338,30.786,31.888,28.819000000000003,29.355,36.687
-33.319,-3.2187,10.669,-18.03,-7.1526,-10.52,-20.295,-19.759,0.41723,-18.269,1.1027,-0.50664,4.3213,-10.103,-17.315,-0.44703,0.62585,-15.944,-18.448,-2.6822,-10.639,8.5831,0.59605,0.47684,2.4736,-15.259,-8.136000000000001,-1.6689,-19.938,-3.01,6.5565,13.53,-1.0729,14.633,-0.32783,-2.0564,13.62,2.9206,13.56,6.5565,32.872,25.153,15.11,7.987,-1807.5,21.875,5.6922,14.693,28.878,30.011,27.686,21.16,12.428,20.087,43.362,39.369,40.978,38.058,39.309,36.895,42.43899999999999,43.392
-30.786,-4.3213,15.795,-15.199000000000002,-6.7055,-10.222,-12.666,-18.865,1.9968,-16.659000000000002,1.6093,-0.38743,5.8413,0.56624,-17.494,-0.11921,3.8147,-14.633,-18.269,-3.9637,-11.593,7.8976,27.508000000000003,-3.6061,2.7418,-16.57,-5.1558,-2.5928,-20.921,-5.573,-2.265,0.83447,-3.4869,14.693,-0.77486,-2.116,11.890999999999998,-0.029802,7.1526,-2.0266,21.845,22.292,15.467,7.6592,-2093.5,21.1,2.0564,7.7486,19.878,16.54,23.454,18.328,9.2089,14.275,32.425,37.253,13.232,31.739,34.332,31.024,29.325,37.014
-34.541,-6.8545,1.1921,-21.368,-11.295,-21.07,-23.842,-23.574,-2.8014,-20.027,-0.29802,-1.7583,5.6326,-3.4273,-24.08,-8.0168,0.17881,-19.073,-20.474,-5.4538,-13.828,6.6459,2.2352,-16.361,-0.62585,-19.193,-8.2552,-2.1458,-22.59,-5.6326,0.95367,5.6624,-10.282,11.057,-2.4736,-2.2948,11.653,-0.14901,6.4373,-1.3113,22.143,26.166,17.226,10.669,-2087.1,23.961,6.5267,8.5831,20.623,15.557,31.739,24.498,14.842,20.057,34.481,39.577,13.292,38.654,41.246,35.793,30.935,35.912
-37.819,-4.7684,1.0729,-23.067,-10.401,-19.759,-17.285,-17.017,1.7285,-19.521,-2.3246,-3.2187,1.3709,-4.5598,-17.434,-3.6955,4.7088,-16.391,-20.713,-6.4075,-15.706,2.7418,13.649,14.842,0.83447,-16.361,-6.5267,-2.4438,-22.829,-7.1526,-2.116,-3.8445,14.842,19.044,1.5497,0.47684,13.858,1.1623,7.4506,-2.0564,22.918000000000003,28.104,20.415,13.380999999999998,-2107.1,24.974,7.6294,9.656,19.938,17.971,28.014,23.454,15.259,21.785,36.359,38.773,25.809,28.282,34.869,37.998000000000005,31.739,33.349000000000004
-33.528,-6.1989,3.6359,-14.812,-11.384,-15.02,-12.577,-14.095999999999998,2.712,-17.405,0.11921,-1.2517,6.6161,-3.9935,-18.895,-1.6391,7.2718,-14.275,-18.12,-5.8711,-13.262,10.014,-17.256,3.01,5.6624,-14.305,-3.7253,-3.3081,-25.451,-7.8082,-2.0564,-7.4208,2.4736,15.706,0.56624,-0.41723,10.729,-1.6391,4.828,-4.0233,12.815,26.852,16.809,12.1,-2001.4,19.64,2.5332,4.0829,14.454,7.54,30.696,23.484,15.855,18.269,32.097,41.395,9.8646,33.556999999999995,35.942,34.183,32.067,36.329
-31.68,0.0,1.9073,-16.987000000000002,-6.9439,-13.53,-19.044,-16.093,4.3809,-16.779,0.7450600000000001,-1.0133,1.6689,-13.769,-20.504,-2.116,8.6427,-12.785,-16.093,-5.2154,-13.798,0.029802,2.6524,-9.0301,3.6657,-13.380999999999998,-3.01,-0.62585,-21.249,-5.6922,3.4273,17.047,4.9174,19.133,3.1888,2.5332,14.484000000000002,0.7450600000000001,9.2089,3.2783,24.05,26.405,20.355,13.977,-2361.5,19.401,5.4538,7.3016,19.103,15.318,27.359,21.726,15.467,18.865,32.067,38.713,16.868,27.657,32.902,31.054,27.806,31.084
-32.157,-4.4405,6.6161,-18.656,-6.0797,-18.626,-23.574,-18.06,2.5034,-16.659000000000002,2.8312,1.5199,10.788,5.573,-18.03,-3.6359,5.6326,-12.666,-15.557,-2.116,-10.073,8.9109,9.1493,8.3745,4.6492,-12.04,-3.5167,-0.98348,-20.444000000000003,-3.3975,2.7716,-11.742,12.368,19.491,4.9472,3.6955,15.05,1.3411,9.1493,1.7881,19.372,28.938,20.474,14.812,-2353.7,21.458,3.01,7.242000000000001,20.236,15.348,28.163,17.524,14.573,18.299,32.902,42.856,22.858,24.289,27.865,28.253,33.379,42.17
